Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Age,Item_Visibility_bins,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable
FDS34,19.35,0.076744561,113.4518,OUT035,1593.9252,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDN32,17.5,0.015591925,184.8266,OUT045,2766.399,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDZ23,17.75,0.067639698,187.624,OUT045,1491.392,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
DRL49,13.15,0.056516756,143.4812,OUT049,854.8872,19,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDG33,5.365,0.140213762,173.7764,OUT035,4637.9628,14,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDG04,13.1,0.006075007,187.5898,OUT045,2432.1674,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDR04,7.075,0.022612742,97.0068,OUT045,1944.136,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDF52,9.3,0.066770664,180.5292,OUT035,2189.1504,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDT36,12.3,0.186250852,37.2874,OUT010,176.437,20,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDH17,16.2,0.016639482,95.8726,OUT013,1076.5986,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
NCL42,18.85,0.040599963,244.0144,OUT017,5635.3312,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
DRN35,8.01,0.070533748,34.2532,OUT018,467.3916,9,2,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
FDL21,12.792854228644284,0.01251245,38.748,OUT019,79.896,33,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDX07,12.792854228644284,0.022807826,183.495,OUT027,4577.375,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDW16,17.35,0.041474232,93.0804,OUT046,826.9236,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDS11,12.792854228644284,0.055289464,222.5088,OUT027,7158.6816,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
NCZ54,14.65,0.083698962,163.4552,OUT018,2599.2832,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDH32,12.8,0.076045655,96.541,OUT035,3765.099,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCQ17,12.792854228644284,0.116366304,158.363,OUT027,4068.038,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDK38,6.65,0.053279839,147.7734,OUT035,2078.6276,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCF55,6.675,0.021648305,35.6874,OUT013,952.7598,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDW39,6.69,0.037060755,176.837,OUT018,1411.496,9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDD47,7.6,0.142699588,171.7448,OUT045,4431.5648,16,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
FDQ46,7.51,0.103726639,110.6544,OUT013,1901.5248,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDE56,12.792854228644284,0.158424516,62.4194,OUT027,2291.0178,33,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDY39,12.792854228644284,0.08234117,185.7608,OUT019,1470.0864,33,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDG05,11.0,0.087847141,156.863,OUT046,2972.797,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
NCR54,12.792854228644284,0.158562708,194.711,OUT019,196.411,33,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDX57,17.25,0.047458754,95.8068,OUT018,1263.6884,9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDC17,12.792854228644284,0.015385857,208.9928,OUT027,9678.0688,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
DRL60,12.792854228644284,0.047377447,150.6682,OUT019,457.4046,33,2,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
FDO32,6.36,0.120443298,45.406,OUT013,1118.544,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCO29,11.15,0.032229348,163.2526,OUT013,1480.0734,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDJ36,12.792854228644284,0.127638966,104.5332,OUT027,2563.33,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
NCF54,18.0,0.047473135,170.5422,OUT045,3103.9596,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDV04,7.825,0.149986868,158.8288,OUT035,1414.1592,14,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
NCK30,14.85,0.102065622,254.2698,OUT010,1775.6886,20,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDX09,12.792854228644284,0.114243048,174.937,OUT019,176.437,33,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDH53,20.5,0.019183756,83.7592,OUT013,1403.5064,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDT22,10.395,0.112324552,60.622,OUT045,778.986,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
DRF25,12.792854228644284,0.068153091,36.019,OUT019,73.238,33,2,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
FDG56,13.3,0.071597469,60.8536,OUT045,918.804,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
FDG38,12.792854228644284,0.052473797,83.6224,OUT027,3494.1184,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDS34,19.35,0.076914745,114.8518,OUT045,1707.777,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
FDP44,16.5,0.079837509,102.1332,OUT049,1743.0644,19,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDW03,5.63,0.024520854,102.8306,OUT013,1986.0814,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDU25,12.35,0.02678995,58.9246,OUT018,926.7936,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
NCR17,9.8,0.024432767,116.4492,OUT045,2780.3808,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDY39,5.305,0.047220268,181.9608,OUT018,2388.8904,9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDA03,18.5,0.045534457,146.3102,OUT049,3645.255,19,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDG58,10.695,0.0,156.1972,OUT046,1869.5664,21,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
NCB19,6.525,0.090806457,86.4882,OUT017,1631.8758,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDI07,12.35,0.033813351,198.1426,OUT049,3757.1094,19,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
NCS06,7.935,0.031730739,261.091,OUT035,2366.919,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDX03,15.85,0.102262138,47.1744,OUT010,90.5488,20,2,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
NCK29,5.615,0.0,121.973,OUT046,2463.46,21,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDH16,10.5,0.052511611,90.783,OUT013,1258.362,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDA55,12.792854228644284,0.056713056,223.8088,OUT027,5592.72,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDS20,8.85,0.053950661,182.7292,OUT049,4925.5884,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDS31,13.1,0.044192372,180.3318,OUT046,2345.6134,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDA23,12.792854228644284,0.046958533,101.3016,OUT027,2327.6368,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCU18,15.1,0.055829496,140.2496,OUT035,2681.8424,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDE11,17.7,0.13498355,184.4924,OUT013,3146.5708,31,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDE44,14.65,0.0,49.7692,OUT045,837.5764,16,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDV51,16.35,0.032538896,165.7842,OUT046,2652.5472,21,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDK51,19.85,0.005264755,264.5884,OUT017,5829.7448,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDR36,6.715,0.121832956,43.5454,OUT045,838.908,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
FDU40,20.85,0.037403973,192.5478,OUT046,2906.217,21,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDU37,12.792854228644284,0.10400212,79.796,OUT027,4074.696,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDV47,17.1,0.054162439,85.3566,OUT013,1775.6886,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDF04,12.792854228644284,0.023876708,258.6304,OUT019,516.6608,33,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDX16,17.85,0.065797601,147.805,OUT035,1947.465,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCL05,19.6,0.047857804,45.077,OUT013,605.878,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
NCL30,12.792854228644284,0.048703432,125.9336,OUT027,7158.6816,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
NCR06,12.5,0.006765149,41.7112,OUT046,383.5008,21,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDX03,15.85,0.06121988,45.6744,OUT045,633.8416,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
FDR32,6.78,0.0,227.4694,OUT046,3197.1716,21,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDX04,19.6,0.041563696,47.6376,OUT035,335.5632,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
DRH01,17.5,0.098457814,171.7738,OUT017,2432.8332,11,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDO57,20.75,0.108930629,160.9578,OUT045,1444.1202,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDD11,12.792854228644284,0.03046847,254.704,OUT027,3036.048,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
DRM47,9.3,0.073288275,189.1846,OUT010,382.1692,20,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
NCC54,17.75,0.097692448,242.4196,OUT035,5543.4508,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDC45,17.0,0.135944247,171.5106,OUT049,1539.9954,19,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDW46,12.792854228644284,0.123089128,63.6484,OUT019,65.2484,33,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDP40,4.555,0.034328578,110.1544,OUT013,1230.3984,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDM08,10.1,0.089688978,225.5088,OUT010,1342.2528,20,2,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
FDV52,20.7,0.121709653,119.7466,OUT049,2003.3922,19,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
DRB24,8.785,0.020618957,153.0656,OUT045,4170.5712,16,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCC54,17.75,0.163548055,239.3196,OUT010,723.0588,20,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDV38,12.792854228644284,0.178192864,54.9956,OUT019,109.1912,33,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDB36,5.465,0.048625599,129.2626,OUT045,1311.626,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
DRH51,12.792854228644284,0.170213676,89.5856,OUT019,175.7712,33,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
FDV45,12.792854228644284,0.044829295,187.4556,OUT027,7510.224,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCL29,12.792854228644284,0.113387677,156.9604,OUT027,1584.604,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDU14,17.75,0.058168807,249.575,OUT010,499.35,20,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDH17,16.2,0.016650191,97.4726,OUT035,1174.4712,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDQ15,20.35,0.151044881,79.2276,OUT035,649.8208,14,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDZ44,8.185,0.038948125,115.4808,OUT017,820.2656,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDM32,20.5,0.020688969,88.183,OUT018,719.064,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
NCP29,8.42,0.112249781,64.3168,OUT035,703.0848,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDG53,10.0,0.046116319,141.818,OUT017,838.908,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDT25,7.5,0.050957715,122.4072,OUT018,2572.6512,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDM39,12.792854228644284,0.053211728,177.6002,OUT027,8417.7094,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDW35,10.6,0.011111714,43.8454,OUT045,671.1264,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDD10,20.6,0.077029195,177.2344,OUT010,892.172,20,2,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
FDH08,12.792854228644284,0.017344679,230.801,OUT027,5283.123,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
DRG37,16.2,0.019457372,153.9972,OUT018,1246.3776,9,2,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
FDU01,20.25,0.012063121,183.5924,OUT017,2406.2012,11,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
NCZ17,12.15,0.079755214,36.6506,OUT018,493.3578,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDU34,12.792854228644284,0.074830794,125.9046,OUT027,4482.1656,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDB16,8.21,0.044917289,88.5198,OUT035,1133.8574,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDG10,6.63,0.018310142,57.7588,OUT010,57.2588,20,2,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
FDH46,6.935,0.041247932,101.8332,OUT013,2255.7304,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDC16,12.792854228644284,0.0204702,88.254,OUT027,2510.066,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDH50,15.0,0.161404914,185.8266,OUT035,1844.266,14,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
NCZ18,7.825,0.186067862,255.4698,OUT046,5073.396,21,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDJ32,10.695,0.057792343,61.4536,OUT046,428.7752,21,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
DRI23,18.85,0.0,162.0578,OUT035,3209.156,14,3,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
DRD01,12.1,0.061270647,53.2614,OUT049,386.8298,19,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
FDY02,8.945,0.087823675,261.091,OUT045,3418.883,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
FDG38,8.975,0.05281112,86.6224,OUT049,1704.448,19,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
NCG30,20.2,0.112495847,124.4046,OUT049,1120.5414,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDO31,6.76,0.029100745,80.696,OUT018,559.272,9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
NCU42,9.0,0.019546214,168.1474,OUT045,4211.185,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
NCG30,20.2,0.112549008,123.1046,OUT045,1120.5414,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
NCA30,19.0,0.0,189.1872,OUT046,567.2616,21,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDF29,15.1,0.019917598,129.431,OUT013,3505.437,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDI14,14.1,0.089817198,142.7496,OUT049,3528.74,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDY57,20.2,0.121442754,94.9752,OUT049,1342.2528,19,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDT27,12.792854228644284,0.069250192,232.9616,OUT027,3515.424,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDM46,12.792854228644284,0.159193194,92.712,OUT027,3635.268,33,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCD30,12.792854228644284,0.0,98.1726,OUT027,978.726,33,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDJ15,12.792854228644284,0.023209537,183.3608,OUT027,6064.1064,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
NCW05,20.25,0.148372897,108.8938,OUT045,3644.5892,16,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDT13,14.85,0.0,187.7214,OUT010,188.4214,20,3,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
NCP06,20.7,0.065689432,149.7366,OUT010,151.1366,20,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDP03,5.15,0.061301149,122.1388,OUT045,2352.9372,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
NCM30,12.792854228644284,0.117825569,43.2796,OUT019,41.2796,33,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDK20,12.6,0.04152307,124.3072,OUT013,5022.7952,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDX01,10.1,0.024201905,114.915,OUT049,2796.36,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDV57,15.25,0.066269294,179.666,OUT017,6471.576,11,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
FDY34,10.5,0.01100413,167.1842,OUT045,2984.1156,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
FDP22,14.65,0.099113429,52.8666,OUT035,461.3994,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDS25,6.885,0.140008554,108.7228,OUT046,2542.0244,21,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
NCY18,7.285,0.031278532,176.0054,OUT018,2626.581,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDO08,11.1,0.05373063,165.1526,OUT013,1480.0734,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
NCI43,12.792854228644284,0.025842951,48.6376,OUT027,1677.816,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDH16,10.5,0.052555346,89.683,OUT046,988.713,21,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCZ05,12.792854228644284,0.10178199,104.699,OUT019,103.199,33,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
DRE49,20.75,0.021293097,151.9024,OUT045,2732.4432,16,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDO09,12.792854228644284,0.124668026,261.091,OUT027,5522.811,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDA08,11.85,0.050043472,164.6526,OUT013,2137.8838,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
NCD55,14.0,0.024468806,41.1454,OUT017,503.3448,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
NCR50,20.2,0.01181025,154.634,OUT013,4287.752,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
NCC06,19.0,0.027028323,127.0336,OUT049,3962.8416,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDC34,16.0,0.172615327,154.5972,OUT013,1869.5664,31,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDQ49,12.792854228644284,0.06871772,155.563,OUT019,469.389,33,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDS60,20.85,0.032421521,181.666,OUT013,1438.128,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDP10,19.0,0.127983545,107.6622,OUT013,1270.3464,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDW46,13.0,0.070288365,64.3484,OUT035,2218.4456,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDG53,10.0,0.076755106,141.618,OUT010,139.818,20,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDP57,17.5,0.052434201,103.999,OUT035,1857.582,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCP43,12.792854228644284,0.053413906,181.766,OUT019,179.766,33,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDW49,19.5,0.083019163,180.2002,OUT017,5193.9058,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDA28,16.1,0.080010553,124.2362,OUT010,377.5086,20,2,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
NCS42,8.6,0.069403341,91.2146,OUT035,2554.0088,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDP21,12.792854228644284,0.025616191,188.1872,OUT027,6239.8776,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
DRJ39,20.25,0.036326064,220.1482,OUT046,3066.6748,21,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDH12,9.6,0.085434195,105.028,OUT017,2556.672,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDQ13,11.1,0.010658153,83.0908,OUT049,1593.9252,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
NCQ06,13.0,0.041994899,254.7014,OUT018,5100.028,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDL40,12.792854228644284,0.011556919,94.741,OUT027,1641.197,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCE54,20.7,0.0,74.3354,OUT018,1880.885,9,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDL58,5.78,0.124110349,262.3568,OUT010,790.9704,20,2,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
FDW38,5.325,0.139244918,53.0298,OUT018,377.5086,9,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDD17,7.5,0.032599801,238.1906,OUT013,3327.6684,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDK25,11.6,0.157075658,166.6474,OUT049,4211.185,19,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDR22,12.792854228644284,0.018472714,109.9544,OUT027,5257.1568,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDU35,6.44,0.0,99.87,OUT045,1498.05,16,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDR35,12.5,0.020739698,198.9742,OUT045,995.371,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCZ18,7.825,0.186825823,253.5698,OUT018,3805.047,9,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDF22,6.865,0.09512291,212.3218,OUT010,427.4436,20,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDD17,7.5,0.03269312,238.7906,OUT045,4040.7402,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
DRD37,9.8,0.013841737,45.206,OUT046,1211.756,21,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDC08,19.0,0.103449993,225.472,OUT046,3169.208,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDU57,8.27,0.089554186,150.8708,OUT046,2407.5328,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDZ58,17.85,0.052257982,121.8072,OUT049,2450.144,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDY01,11.8,0.170251293,116.4834,OUT035,1958.1178,14,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDG09,20.6,0.048131556,187.1556,OUT018,4693.89,9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
NCE54,20.7,0.026899856,73.9354,OUT046,677.1186,21,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDB34,15.25,0.026663778,87.0198,OUT045,2442.1544,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDT24,12.35,0.0,76.2328,OUT046,1544.656,21,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDZ08,12.5,0.109900843,83.0592,OUT013,743.0328,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
NCI54,15.2,0.033651278,108.9912,OUT049,1965.4416,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDU34,18.25,0.075311837,122.6046,OUT049,2988.1104,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDP23,6.71,0.0,218.9166,OUT013,2394.8826,31,3,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCV29,12.792854228644284,0.039996021,176.7686,OUT019,888.843,33,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDG10,12.792854228644284,0.010886324,57.2588,OUT027,801.6232,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDZ56,12.792854228644284,0.04506213,167.5474,OUT019,1010.6844,33,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
NCL41,12.35,0.041729735,36.3216,OUT035,276.9728,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDM39,6.42,0.053426165,178.7002,OUT013,4477.505,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCZ54,14.65,0.083488992,161.3552,OUT049,7148.0288,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDT59,13.65,0.0,229.4668,OUT049,4837.7028,19,3,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDV20,20.2,0.060045008,128.3678,OUT018,1398.8458,9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
NCE43,12.5,0.10402738,172.2448,OUT017,1874.8928,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDP15,12.792854228644284,0.083536071,255.433,OUT027,9227.988,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDO16,5.48,0.015169739,82.225,OUT018,2247.075,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
NCP41,12.792854228644284,0.028382853,109.4596,OUT019,647.1576,33,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
DRD01,12.1,0.061299601,56.2614,OUT045,552.614,16,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDM56,16.7,0.070588621,107.9912,OUT017,1419.4856,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
